matrix,mode,opt_level,schedule,chunk_size,num_threads,perf,run,value
bcsstk32.mtx,sequential,,none,none,1,yes,10,ERROR
bcsstk32.mtx,sequential,-O1,none,none,1,no,1,0.000506
bcsstk32.mtx,sequential,-O1,none,none,1,no,2,0.000504
bcsstk32.mtx,sequential,-O1,none,none,1,no,3,0.000503
bcsstk32.mtx,sequential,-O1,none,none,1,no,4,0.000507
bcsstk32.mtx,sequential,-O1,none,none,1,no,5,0.000505
bcsstk32.mtx,sequential,-O1,none,none,1,no,6,0.000499
bcsstk32.mtx,sequential,-O1,none,none,1,no,7,0.000505
bcsstk32.mtx,sequential,-O1,none,none,1,no,8,0.000504
bcsstk32.mtx,sequential,-O1,none,none,1,no,9,0.000508
bcsstk32.mtx,sequential,-O1,none,none,1,no,10,0.000513
bcsstk32.mtx,sequential,-O1,none,none,1,yes,1,ERROR
bcsstk32.mtx,sequential,-O1,none,none,1,yes,2,ERROR
bcsstk32.mtx,sequential,-O1,none,none,1,yes,3,ERROR
bcsstk32.mtx,sequential,-O1,none,none,1,yes,4,ERROR
bcsstk32.mtx,sequential,-O1,none,none,1,yes,5,ERROR
bcsstk32.mtx,sequential,-O1,none,none,1,yes,6,ERROR
bcsstk32.mtx,sequential,-O1,none,none,1,yes,7,ERROR
bcsstk32.mtx,sequential,-O1,none,none,1,yes,8,ERROR
bcsstk32.mtx,sequential,-O1,none,none,1,yes,9,ERROR
bcsstk32.mtx,sequential,-O1,none,none,1,yes,10,ERROR
bcsstk32.mtx,sequential,-O2,none,none,1,no,1,0.000000
bcsstk32.mtx,sequential,-O2,none,none,1,no,2,0.000000
bcsstk32.mtx,sequential,-O2,none,none,1,no,3,0.000000
bcsstk32.mtx,sequential,-O2,none,none,1,no,4,0.000000
bcsstk32.mtx,sequential,-O2,none,none,1,no,5,0.000000
bcsstk32.mtx,sequential,-O2,none,none,1,no,6,0.000000
bcsstk32.mtx,sequential,-O2,none,none,1,no,7,0.000000
bcsstk32.mtx,sequential,-O2,none,none,1,no,8,0.000000
bcsstk32.mtx,sequential,-O2,none,none,1,no,9,0.000001
bcsstk32.mtx,sequential,-O2,none,none,1,no,10,0.000000
bcsstk32.mtx,sequential,-O2,none,none,1,yes,1,ERROR
bcsstk32.mtx,sequential,-O2,none,none,1,yes,2,ERROR
bcsstk32.mtx,sequential,-O2,none,none,1,yes,3,ERROR
bcsstk32.mtx,sequential,-O2,none,none,1,yes,4,ERROR
bcsstk32.mtx,sequential,-O2,none,none,1,yes,5,ERROR
bcsstk32.mtx,sequential,-O2,none,none,1,yes,6,ERROR
bcsstk32.mtx,sequential,-O2,none,none,1,yes,7,ERROR
bcsstk32.mtx,sequential,-O2,none,none,1,yes,8,ERROR
bcsstk32.mtx,sequential,-O2,none,none,1,yes,9,ERROR
bcsstk32.mtx,sequential,-O2,none,none,1,yes,10,ERROR
bcsstk32.mtx,sequential,-O3,none,none,1,no,1,0.000000
bcsstk32.mtx,sequential,-O3,none,none,1,no,2,0.000000
bcsstk32.mtx,sequential,-O3,none,none,1,no,3,0.000000
bcsstk32.mtx,sequential,-O3,none,none,1,no,4,0.000000
bcsstk32.mtx,sequential,-O3,none,none,1,no,5,0.000000
bcsstk32.mtx,sequential,-O3,none,none,1,no,6,0.000000
bcsstk32.mtx,sequential,-O3,none,none,1,no,7,0.000000
bcsstk32.mtx,sequential,-O3,none,none,1,no,8,0.000000
bcsstk32.mtx,sequential,-O3,none,none,1,no,9,0.000000
bcsstk32.mtx,sequential,-O3,none,none,1,no,10,0.000000
bcsstk32.mtx,sequential,-O3,none,none,1,yes,1,ERROR
bcsstk32.mtx,sequential,-O3,none,none,1,yes,2,ERROR
bcsstk32.mtx,sequential,-O3,none,none,1,yes,3,ERROR
bcsstk32.mtx,sequential,-O3,none,none,1,yes,4,ERROR
bcsstk32.mtx,sequential,-O3,none,none,1,yes,5,ERROR
bcsstk32.mtx,sequential,-O3,none,none,1,yes,6,ERROR
bcsstk32.mtx,sequential,-O3,none,none,1,yes,7,ERROR
bcsstk32.mtx,sequential,-O3,none,none,1,yes,8,ERROR
bcsstk32.mtx,sequential,-O3,none,none,1,yes,9,ERROR
bcsstk32.mtx,sequential,-O3,none,none,1,yes,10,ERROR
bcsstk32.mtx,sequential,-Ofast,none,none,1,no,1,0.000000
bcsstk32.mtx,sequential,-Ofast,none,none,1,no,2,-0.000000
bcsstk32.mtx,sequential,-Ofast,none,none,1,no,3,0.000000
bcsstk32.mtx,sequential,-Ofast,none,none,1,no,4,-0.000000
bcsstk32.mtx,sequential,-Ofast,none,none,1,no,5,-0.000000
bcsstk32.mtx,sequential,-Ofast,none,none,1,no,6,-0.000000
bcsstk32.mtx,sequential,-Ofast,none,none,1,no,7,-0.000000
bcsstk32.mtx,sequential,-Ofast,none,none,1,no,8,0.000000
bcsstk32.mtx,sequential,-Ofast,none,none,1,no,9,0.000000
bcsstk32.mtx,sequential,-Ofast,none,none,1,no,10,-0.000000
bcsstk32.mtx,sequential,-Ofast,none,none,1,yes,1,ERROR
bcsstk32.mtx,sequential,-Ofast,none,none,1,yes,2,ERROR
bcsstk32.mtx,sequential,-Ofast,none,none,1,yes,3,ERROR
bcsstk32.mtx,sequential,-Ofast,none,none,1,yes,4,ERROR
bcsstk32.mtx,sequential,-Ofast,none,none,1,yes,5,ERROR
bcsstk32.mtx,sequential,-Ofast,none,none,1,yes,6,ERROR
bcsstk32.mtx,sequential,-Ofast,none,none,1,yes,7,ERROR
bcsstk32.mtx,sequential,-Ofast,none,none,1,yes,8,ERROR
bcsstk32.mtx,sequential,-Ofast,none,none,1,yes,9,ERROR
bcsstk32.mtx,sequential,-Ofast,none,none,1,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,1,1,no,1,0.000088
1138_bus.mtx,parallel,-O3,static,1,1,no,2,0.000043
1138_bus.mtx,parallel,-O3,static,1,1,no,3,0.000039
1138_bus.mtx,parallel,-O3,static,1,1,no,4,0.000016
1138_bus.mtx,parallel,-O3,static,1,1,no,5,0.000015
1138_bus.mtx,parallel,-O3,static,1,1,no,6,0.000032
1138_bus.mtx,parallel,-O3,static,1,1,no,7,0.000026
1138_bus.mtx,parallel,-O3,static,1,1,no,8,0.000016
1138_bus.mtx,parallel,-O3,static,1,1,no,9,0.000023
1138_bus.mtx,parallel,-O3,static,1,1,no,10,0.000021
1138_bus.mtx,parallel,-O3,static,1,1,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,1,1,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,1,1,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,1,1,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,1,1,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,1,1,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,1,1,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,1,1,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,1,1,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,1,1,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,1,2,no,1,0.000062
1138_bus.mtx,parallel,-O3,static,1,2,no,2,0.000070
1138_bus.mtx,parallel,-O3,static,1,2,no,3,0.000060
1138_bus.mtx,parallel,-O3,static,1,2,no,4,0.000050
1138_bus.mtx,parallel,-O3,static,1,2,no,5,0.000045
1138_bus.mtx,parallel,-O3,static,1,2,no,6,0.000076
1138_bus.mtx,parallel,-O3,static,1,2,no,7,0.000067
1138_bus.mtx,parallel,-O3,static,1,2,no,8,0.000059
1138_bus.mtx,parallel,-O3,static,1,2,no,9,0.000061
1138_bus.mtx,parallel,-O3,static,1,2,no,10,0.000070
1138_bus.mtx,parallel,-O3,static,1,2,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,1,2,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,1,2,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,1,2,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,1,2,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,1,2,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,1,2,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,1,2,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,1,2,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,1,2,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,1,4,no,1,0.000083
1138_bus.mtx,parallel,-O3,static,1,4,no,2,0.000072
1138_bus.mtx,parallel,-O3,static,1,4,no,3,0.000069
1138_bus.mtx,parallel,-O3,static,1,4,no,4,0.000061
1138_bus.mtx,parallel,-O3,static,1,4,no,5,0.000069
1138_bus.mtx,parallel,-O3,static,1,4,no,6,0.000083
1138_bus.mtx,parallel,-O3,static,1,4,no,7,0.000077
1138_bus.mtx,parallel,-O3,static,1,4,no,8,0.000078
1138_bus.mtx,parallel,-O3,static,1,4,no,9,0.000094
1138_bus.mtx,parallel,-O3,static,1,4,no,10,0.000073
1138_bus.mtx,parallel,-O3,static,1,4,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,1,4,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,1,4,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,1,4,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,1,4,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,1,4,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,1,4,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,1,4,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,1,4,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,1,4,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,1,8,no,1,0.000106
1138_bus.mtx,parallel,-O3,static,1,8,no,2,0.000118
1138_bus.mtx,parallel,-O3,static,1,8,no,3,0.000115
1138_bus.mtx,parallel,-O3,static,1,8,no,4,0.000109
1138_bus.mtx,parallel,-O3,static,1,8,no,5,0.000109
1138_bus.mtx,parallel,-O3,static,1,8,no,6,0.000123
1138_bus.mtx,parallel,-O3,static,1,8,no,7,0.000170
1138_bus.mtx,parallel,-O3,static,1,8,no,8,0.000093
1138_bus.mtx,parallel,-O3,static,1,8,no,9,0.000102
1138_bus.mtx,parallel,-O3,static,1,8,no,10,0.000125
1138_bus.mtx,parallel,-O3,static,1,8,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,1,8,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,1,8,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,1,8,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,1,8,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,1,8,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,1,8,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,1,8,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,1,8,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,1,8,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,1,16,no,1,0.000181
1138_bus.mtx,parallel,-O3,static,1,16,no,2,0.000239
1138_bus.mtx,parallel,-O3,static,1,16,no,3,0.000188
1138_bus.mtx,parallel,-O3,static,1,16,no,4,0.000156
1138_bus.mtx,parallel,-O3,static,1,16,no,5,0.000184
1138_bus.mtx,parallel,-O3,static,1,16,no,6,0.000158
1138_bus.mtx,parallel,-O3,static,1,16,no,7,0.000206
1138_bus.mtx,parallel,-O3,static,1,16,no,8,0.000188
1138_bus.mtx,parallel,-O3,static,1,16,no,9,0.000187
1138_bus.mtx,parallel,-O3,static,1,16,no,10,0.000162
1138_bus.mtx,parallel,-O3,static,1,16,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,1,16,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,1,16,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,1,16,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,1,16,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,1,16,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,1,16,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,1,16,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,1,16,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,1,16,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,1,32,no,1,0.001105
1138_bus.mtx,parallel,-O3,static,1,32,no,2,0.000360
1138_bus.mtx,parallel,-O3,static,1,32,no,3,0.000370
1138_bus.mtx,parallel,-O3,static,1,32,no,4,0.000349
1138_bus.mtx,parallel,-O3,static,1,32,no,5,0.000265
1138_bus.mtx,parallel,-O3,static,1,32,no,6,0.000442
1138_bus.mtx,parallel,-O3,static,1,32,no,7,0.000336
1138_bus.mtx,parallel,-O3,static,1,32,no,8,0.000407
1138_bus.mtx,parallel,-O3,static,1,32,no,9,0.000320
1138_bus.mtx,parallel,-O3,static,1,32,no,10,0.000250
1138_bus.mtx,parallel,-O3,static,1,32,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,1,32,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,1,32,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,1,32,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,1,32,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,1,32,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,1,32,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,1,32,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,1,32,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,1,32,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,1,64,no,1,0.000713
1138_bus.mtx,parallel,-O3,static,1,64,no,2,0.000799
1138_bus.mtx,parallel,-O3,static,1,64,no,3,0.000689
1138_bus.mtx,parallel,-O3,static,1,64,no,4,0.000590
1138_bus.mtx,parallel,-O3,static,1,64,no,5,0.000573
1138_bus.mtx,parallel,-O3,static,1,64,no,6,0.000777
1138_bus.mtx,parallel,-O3,static,1,64,no,7,0.000597
1138_bus.mtx,parallel,-O3,static,1,64,no,8,0.000561
1138_bus.mtx,parallel,-O3,static,1,64,no,9,0.000578
1138_bus.mtx,parallel,-O3,static,1,64,no,10,0.000486
1138_bus.mtx,parallel,-O3,static,1,64,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,1,64,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,1,64,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,1,64,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,1,64,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,1,64,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,1,64,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,1,64,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,1,64,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,1,64,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,10,1,no,1,0.000017
1138_bus.mtx,parallel,-O3,static,10,1,no,2,0.000017
1138_bus.mtx,parallel,-O3,static,10,1,no,3,0.000016
1138_bus.mtx,parallel,-O3,static,10,1,no,4,0.000013
1138_bus.mtx,parallel,-O3,static,10,1,no,5,0.000012
1138_bus.mtx,parallel,-O3,static,10,1,no,6,0.000013
1138_bus.mtx,parallel,-O3,static,10,1,no,7,0.000014
1138_bus.mtx,parallel,-O3,static,10,1,no,8,0.000013
1138_bus.mtx,parallel,-O3,static,10,1,no,9,0.000012
1138_bus.mtx,parallel,-O3,static,10,1,no,10,0.000013
1138_bus.mtx,parallel,-O3,static,10,1,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,10,1,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,10,1,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,10,1,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,10,1,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,10,1,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,10,1,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,10,1,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,10,1,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,10,1,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,10,2,no,1,0.000049
1138_bus.mtx,parallel,-O3,static,10,2,no,2,0.000040
1138_bus.mtx,parallel,-O3,static,10,2,no,3,0.000037
1138_bus.mtx,parallel,-O3,static,10,2,no,4,0.000040
1138_bus.mtx,parallel,-O3,static,10,2,no,5,0.000039
1138_bus.mtx,parallel,-O3,static,10,2,no,6,0.000041
1138_bus.mtx,parallel,-O3,static,10,2,no,7,0.000032
1138_bus.mtx,parallel,-O3,static,10,2,no,8,0.000037
1138_bus.mtx,parallel,-O3,static,10,2,no,9,0.000040
1138_bus.mtx,parallel,-O3,static,10,2,no,10,0.000041
1138_bus.mtx,parallel,-O3,static,10,2,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,10,2,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,10,2,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,10,2,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,10,2,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,10,2,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,10,2,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,10,2,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,10,2,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,10,2,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,10,4,no,1,0.000050
1138_bus.mtx,parallel,-O3,static,10,4,no,2,0.000063
1138_bus.mtx,parallel,-O3,static,10,4,no,3,0.000060
1138_bus.mtx,parallel,-O3,static,10,4,no,4,0.000050
1138_bus.mtx,parallel,-O3,static,10,4,no,5,0.000061
1138_bus.mtx,parallel,-O3,static,10,4,no,6,0.000044
1138_bus.mtx,parallel,-O3,static,10,4,no,7,0.000054
1138_bus.mtx,parallel,-O3,static,10,4,no,8,0.000054
1138_bus.mtx,parallel,-O3,static,10,4,no,9,0.000058
1138_bus.mtx,parallel,-O3,static,10,4,no,10,0.000051
1138_bus.mtx,parallel,-O3,static,10,4,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,10,4,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,10,4,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,10,4,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,10,4,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,10,4,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,10,4,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,10,4,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,10,4,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,10,4,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,10,8,no,1,0.000077
1138_bus.mtx,parallel,-O3,static,10,8,no,2,0.000106
1138_bus.mtx,parallel,-O3,static,10,8,no,3,0.000103
1138_bus.mtx,parallel,-O3,static,10,8,no,4,0.000086
1138_bus.mtx,parallel,-O3,static,10,8,no,5,0.000107
1138_bus.mtx,parallel,-O3,static,10,8,no,6,0.000109
1138_bus.mtx,parallel,-O3,static,10,8,no,7,0.000096
1138_bus.mtx,parallel,-O3,static,10,8,no,8,0.000147
1138_bus.mtx,parallel,-O3,static,10,8,no,9,0.000102
1138_bus.mtx,parallel,-O3,static,10,8,no,10,0.000133
1138_bus.mtx,parallel,-O3,static,10,8,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,10,8,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,10,8,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,10,8,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,10,8,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,10,8,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,10,8,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,10,8,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,10,8,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,10,8,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,10,16,no,1,0.000159
1138_bus.mtx,parallel,-O3,static,10,16,no,2,0.000217
1138_bus.mtx,parallel,-O3,static,10,16,no,3,0.000155
1138_bus.mtx,parallel,-O3,static,10,16,no,4,0.000170
1138_bus.mtx,parallel,-O3,static,10,16,no,5,0.000162
1138_bus.mtx,parallel,-O3,static,10,16,no,6,0.000202
1138_bus.mtx,parallel,-O3,static,10,16,no,7,0.000185
1138_bus.mtx,parallel,-O3,static,10,16,no,8,0.000160
1138_bus.mtx,parallel,-O3,static,10,16,no,9,0.000136
1138_bus.mtx,parallel,-O3,static,10,16,no,10,0.000159
1138_bus.mtx,parallel,-O3,static,10,16,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,10,16,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,10,16,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,10,16,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,10,16,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,10,16,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,10,16,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,10,16,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,10,16,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,10,16,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,10,32,no,1,0.000302
1138_bus.mtx,parallel,-O3,static,10,32,no,2,0.000375
1138_bus.mtx,parallel,-O3,static,10,32,no,3,0.000321
1138_bus.mtx,parallel,-O3,static,10,32,no,4,0.000280
1138_bus.mtx,parallel,-O3,static,10,32,no,5,0.000991
1138_bus.mtx,parallel,-O3,static,10,32,no,6,0.000382
1138_bus.mtx,parallel,-O3,static,10,32,no,7,0.000471
1138_bus.mtx,parallel,-O3,static,10,32,no,8,0.000283
1138_bus.mtx,parallel,-O3,static,10,32,no,9,0.000393
1138_bus.mtx,parallel,-O3,static,10,32,no,10,0.000284
1138_bus.mtx,parallel,-O3,static,10,32,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,10,32,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,10,32,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,10,32,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,10,32,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,10,32,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,10,32,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,10,32,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,10,32,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,10,32,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,10,64,no,1,0.000606
1138_bus.mtx,parallel,-O3,static,10,64,no,2,0.000713
1138_bus.mtx,parallel,-O3,static,10,64,no,3,0.000551
1138_bus.mtx,parallel,-O3,static,10,64,no,4,0.000609
1138_bus.mtx,parallel,-O3,static,10,64,no,5,0.000568
1138_bus.mtx,parallel,-O3,static,10,64,no,6,0.000634
1138_bus.mtx,parallel,-O3,static,10,64,no,7,0.000605
1138_bus.mtx,parallel,-O3,static,10,64,no,8,0.000625
1138_bus.mtx,parallel,-O3,static,10,64,no,9,0.000609
1138_bus.mtx,parallel,-O3,static,10,64,no,10,0.000550
1138_bus.mtx,parallel,-O3,static,10,64,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,10,64,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,10,64,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,10,64,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,10,64,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,10,64,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,10,64,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,10,64,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,10,64,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,10,64,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,100,1,no,1,0.000013
1138_bus.mtx,parallel,-O3,static,100,1,no,2,0.000013
1138_bus.mtx,parallel,-O3,static,100,1,no,3,0.000012
1138_bus.mtx,parallel,-O3,static,100,1,no,4,0.000013
1138_bus.mtx,parallel,-O3,static,100,1,no,5,0.000013
1138_bus.mtx,parallel,-O3,static,100,1,no,6,0.000016
1138_bus.mtx,parallel,-O3,static,100,1,no,7,0.000013
1138_bus.mtx,parallel,-O3,static,100,1,no,8,0.000012
1138_bus.mtx,parallel,-O3,static,100,1,no,9,0.000019
1138_bus.mtx,parallel,-O3,static,100,1,no,10,0.000013
1138_bus.mtx,parallel,-O3,static,100,1,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,100,1,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,100,1,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,100,1,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,100,1,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,100,1,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,100,1,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,100,1,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,100,1,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,100,1,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,100,2,no,1,0.000055
1138_bus.mtx,parallel,-O3,static,100,2,no,2,0.000042
1138_bus.mtx,parallel,-O3,static,100,2,no,3,0.000035
1138_bus.mtx,parallel,-O3,static,100,2,no,4,0.000042
1138_bus.mtx,parallel,-O3,static,100,2,no,5,0.000030
1138_bus.mtx,parallel,-O3,static,100,2,no,6,0.000052
1138_bus.mtx,parallel,-O3,static,100,2,no,7,0.000042
1138_bus.mtx,parallel,-O3,static,100,2,no,8,0.000040
1138_bus.mtx,parallel,-O3,static,100,2,no,9,0.000042
1138_bus.mtx,parallel,-O3,static,100,2,no,10,0.000032
1138_bus.mtx,parallel,-O3,static,100,2,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,100,2,yes,2,ERROR
1138_bus.mtx,parallel,-O3,static,100,2,yes,3,ERROR
1138_bus.mtx,parallel,-O3,static,100,2,yes,4,ERROR
1138_bus.mtx,parallel,-O3,static,100,2,yes,5,ERROR
1138_bus.mtx,parallel,-O3,static,100,2,yes,6,ERROR
1138_bus.mtx,parallel,-O3,static,100,2,yes,7,ERROR
1138_bus.mtx,parallel,-O3,static,100,2,yes,8,ERROR
1138_bus.mtx,parallel,-O3,static,100,2,yes,9,ERROR
1138_bus.mtx,parallel,-O3,static,100,2,yes,10,ERROR
1138_bus.mtx,parallel,-O3,static,100,4,no,1,0.000065
1138_bus.mtx,parallel,-O3,static,100,4,no,2,0.000056
1138_bus.mtx,parallel,-O3,static,100,4,no,3,0.000062
1138_bus.mtx,parallel,-O3,static,100,4,no,4,0.000061
1138_bus.mtx,parallel,-O3,static,100,4,no,5,0.000061
1138_bus.mtx,parallel,-O3,static,100,4,no,6,0.000046
1138_bus.mtx,parallel,-O3,static,100,4,no,7,0.000058
1138_bus.mtx,parallel,-O3,static,100,4,no,8,0.000061
1138_bus.mtx,parallel,-O3,static,100,4,no,9,0.000053
1138_bus.mtx,parallel,-O3,static,100,4,no,10,0.000052
1138_bus.mtx,parallel,-O3,static,100,4,yes,1,ERROR
1138_bus.mtx,parallel,-O3,static,100,4,yes,2,ERROR
